job_id,study,case,repeat,order_index,method,workers,kernel_count,kernel_selection,presentation_count,presentation_set,elapsed_s,worker_slot_s,peak_process_tree_rss_mb,digest,valid_kernels,candidates,frontier,suite_size,graph_builds,graph_states,graph_transitions,observation_calls,policy_calls,transition_calls,prefix_groups,completed_at
methods-k24624-p18-r0-flat-w1,method_ladder,24624k_18p,0,0,flat,1,24624,complete_grid,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,164.7235025,164.7235025,90.37890625,a171500c18441ecbe3f8e05125a928ca5b88d5b874ee80a16d3d8e88b67fa411,10544,189792,1,1,443232,15669990,17419104,3382177,3382177,3382177,0,2026-07-23T23:42:21.991904+08:00
methods-k24624-p18-r0-kernel_memo-w1,method_ladder,24624k_18p,0,1,kernel_memo,1,24624,complete_grid,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,63.51708670000062,63.51708670000062,89.9375,a171500c18441ecbe3f8e05125a928ca5b88d5b874ee80a16d3d8e88b67fa411,10544,189792,1,1,24624,870555,967728,3382177,3382177,3382177,0,2026-07-23T23:43:25.868724+08:00
methods-k24624-p18-r0-factorized-w1,method_ladder,24624k_18p,0,2,factorized,1,24624,complete_grid,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,62.42095530000006,62.42095530000006,102.69921875,a171500c18441ecbe3f8e05125a928ca5b88d5b874ee80a16d3d8e88b67fa411,10544,189792,1,1,24624,870555,967728,3382177,2288074,2288074,2288074,2026-07-23T23:44:28.669971+08:00
methods-k24624-p18-r0-kernel_memo_parallel-w8,method_ladder,24624k_18p,0,3,kernel_memo_parallel,8,24624,complete_grid,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,10.91918429999987,87.35347439999896,287.3359375,a171500c18441ecbe3f8e05125a928ca5b88d5b874ee80a16d3d8e88b67fa411,10544,189792,1,1,24624,870555,967728,3382177,3382177,3382177,0,2026-07-23T23:44:39.944023+08:00
methods-k24624-p18-r0-factorized-w8,method_ladder,24624k_18p,0,4,factorized,8,24624,complete_grid,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,10.670699399999648,85.36559519999719,288.5390625,a171500c18441ecbe3f8e05125a928ca5b88d5b874ee80a16d3d8e88b67fa411,10544,189792,1,1,24624,870555,967728,3382177,2288074,2288074,2288074,2026-07-23T23:44:50.975883+08:00
methods-k24624-p18-r1-kernel_memo-w1,method_ladder,24624k_18p,1,0,kernel_memo,1,24624,complete_grid,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,64.00802350000049,64.00802350000049,90.08984375,a171500c18441ecbe3f8e05125a928ca5b88d5b874ee80a16d3d8e88b67fa411,10544,189792,1,1,24624,870555,967728,3382177,3382177,3382177,0,2026-07-23T23:45:55.374318+08:00
methods-k24624-p18-r1-factorized-w1,method_ladder,24624k_18p,1,1,factorized,1,24624,complete_grid,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,63.02008190000015,63.02008190000015,102.62109375,a171500c18441ecbe3f8e05125a928ca5b88d5b874ee80a16d3d8e88b67fa411,10544,189792,1,1,24624,870555,967728,3382177,2288074,2288074,2288074,2026-07-23T23:46:58.776113+08:00
methods-k24624-p18-r1-kernel_memo_parallel-w8,method_ladder,24624k_18p,1,2,kernel_memo_parallel,8,24624,complete_grid,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,11.784951300000102,94.27961040000082,287.69921875,a171500c18441ecbe3f8e05125a928ca5b88d5b874ee80a16d3d8e88b67fa411,10544,189792,1,1,24624,870555,967728,3382177,3382177,3382177,0,2026-07-23T23:47:10.935205+08:00
methods-k24624-p18-r1-factorized-w8,method_ladder,24624k_18p,1,3,factorized,8,24624,complete_grid,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,11.502532999999858,92.02026399999886,288.18359375,a171500c18441ecbe3f8e05125a928ca5b88d5b874ee80a16d3d8e88b67fa411,10544,189792,1,1,24624,870555,967728,3382177,2288074,2288074,2288074,2026-07-23T23:47:22.830230+08:00
methods-k24624-p18-r1-flat-w1,method_ladder,24624k_18p,1,4,flat,1,24624,complete_grid,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,168.54666070000076,168.54666070000076,92.04296875,a171500c18441ecbe3f8e05125a928ca5b88d5b874ee80a16d3d8e88b67fa411,10544,189792,1,1,443232,15669990,17419104,3382177,3382177,3382177,0,2026-07-23T23:50:11.742179+08:00
methods-k24624-p18-r2-factorized-w1,method_ladder,24624k_18p,2,0,factorized,1,24624,complete_grid,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,62.4817008,62.4817008,103.2265625,a171500c18441ecbe3f8e05125a928ca5b88d5b874ee80a16d3d8e88b67fa411,10544,189792,1,1,24624,870555,967728,3382177,2288074,2288074,2288074,2026-07-23T23:51:14.605252+08:00
methods-k24624-p18-r2-kernel_memo_parallel-w8,method_ladder,24624k_18p,2,1,kernel_memo_parallel,8,24624,complete_grid,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,10.65805999999975,85.264479999998,288.73828125,a171500c18441ecbe3f8e05125a928ca5b88d5b874ee80a16d3d8e88b67fa411,10544,189792,1,1,24624,870555,967728,3382177,3382177,3382177,0,2026-07-23T23:51:25.638039+08:00
